attempt_id,run_id,paper_id,candidate_id,source,artifact_type,url,started_at,completed_at,status,http_status,final_url,content_type,size_bytes,sha256,stored_path,license,version,rights_status,error
FTATT_5d132e149933afc88a55,FTA_20260728T102642Z,doi:10.1016/j.aiia.2024.07.001,FTC_d4ecc78749585056f1ab,crossref,xml,https://api.elsevier.com/content/article/PII:S258972172400028X?httpAccept=text/xml,2026-07-28T10:27:03Z,2026-07-28T10:27:03Z,success,200,https://api.elsevier.com/content/article/PII:S258972172400028X?httpAccept=text/xml,text/xml;charset=UTF-8,1967,f9602462d8129762903ff9b8e42bc536d70d4db848575ff9153d0d1dc9e804dd,data/raw/fulltext/doi_10.1016_j.aiia.2024.07.001/f9602462d8129762/source.xml,,vor,free_to_read_unknown_reuse,
FTATT_08a077a0396cf5cd6a85,FTA_20260728T220416Z,doi:10.3390/agriculture16020215,FTC_e5fcd52a5cdb2d4770ee,direct,pdf,https://www.mdpi.com/2077-0472/16/2/215/pdf?version=1768469170,2026-07-28T22:04:23Z,2026-07-28T22:04:25Z,failed,,,,,,,,,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://www.mdpi.com/2077-0472/16/2/215/pdf?version=1768469170
FTATT_746e9c3c985947d7606a,FTA_20260728T220416Z,doi:10.3390/agriculture16020215,FTC_af9e536b12531f6f1617,crossref,pdf,https://www.mdpi.com/2077-0472/16/2/215/pdf,2026-07-28T22:04:25Z,2026-07-28T22:04:28Z,failed,,,,,,,,vor,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://www.mdpi.com/2077-0472/16/2/215/pdf
FTATT_9317d3fb691b00536b8b,FTA_20260728T220416Z,doi:10.1016/j.atech.2025.101020,FTC_1c371025876a8b6e3674,crossref,xml,https://api.elsevier.com/content/article/PII:S2772375525002539?httpAccept=text/xml,2026-07-28T22:04:43Z,2026-07-28T22:04:44Z,success,200,https://api.elsevier.com/content/article/PII:S2772375525002539?httpAccept=text/xml,text/xml;charset=UTF-8,1940,6d45371e69b640acb8261b1a80c769cb4b3e425d092f94d1192902416bbb1120,data/raw/fulltext/doi_10.1016_j.atech.2025.101020/6d45371e69b640ac/source.xml,,vor,free_to_read_unknown_reuse,
FTATT_373693cd1068b7373d4b,FTA_20260728T220416Z,doi:10.1016/j.atech.2025.101020,FTC_57e38906e029abed93b5,direct,pdf,https://doi.org/10.1016/j.atech.2025.101020,2026-07-28T22:04:44Z,2026-07-28T22:04:46Z,failed,,,,,,,,,free_to_read_unknown_reuse,ValueError: Artifact is neither a valid PDF nor well-formed XML
FTATT_a3a32f05d97942932019,FTA_20260728T220416Z,doi:10.48550/arxiv.2403.00566,FTC_b969540f8e33cbb92407,arxiv,pdf,https://arxiv.org/pdf/2403.00566,2026-07-28T22:04:54Z,2026-07-28T22:04:57Z,success,200,https://arxiv.org/pdf/2403.00566,application/pdf,11316289,99aaa5cb4df3515c25215fad0fea705b9be62e74a52d098a1b9554f405870726,data/raw/fulltext/doi_10.48550_arxiv.2403.00566/99aaa5cb4df3515c/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_f896ddd3339529165ae5,FTA_20260728T220416Z,doi:10.1016/j.compag.2024.109607,FTC_27eba221b0696056ed33,crossref,xml,https://api.elsevier.com/content/article/PII:S0168169924009980?httpAccept=text/xml,2026-07-28T22:05:07Z,2026-07-28T22:05:08Z,success,200,https://api.elsevier.com/content/article/PII:S0168169924009980?httpAccept=text/xml,text/xml;charset=UTF-8,2072,23b90b08abb87d61c8a79b24ebc5a0c95523130a6599c039fdcd991f32aec48d,data/raw/fulltext/doi_10.1016_j.compag.2024.109607/23b90b08abb87d61/source.xml,,vor,free_to_read_unknown_reuse,
FTATT_72fbd41c0ea4bf4a1e3a,FTA_20260728T220416Z,doi:10.1016/j.compag.2024.109607,FTC_d3a5f541aeb6531891de,semantic_scholar,pdf,https://doi.org/10.1016/j.compag.2024.109607,2026-07-28T22:05:08Z,2026-07-28T22:05:10Z,failed,,,,,,,CCBY,,free_to_read_unknown_reuse,ValueError: Artifact is neither a valid PDF nor well-formed XML
FTATT_be40fbed9a88e0450f67,FTA_20260728T220416Z,doi:10.48550/arxiv.2404.02580,FTC_96148d27b9718531e4b4,arxiv,pdf,https://arxiv.org/pdf/2404.02580,2026-07-28T22:05:18Z,2026-07-28T22:05:24Z,success,200,https://arxiv.org/pdf/2404.02580,application/pdf,29575333,2f7131456a528778b850f7836cccc2652adb1f5d86d8773fc487ef5ee2d8228d,data/raw/fulltext/doi_10.48550_arxiv.2404.02580/2f7131456a528778/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_bd82b9795829b776744a,FTA_20260728T220416Z,doi:10.3390/plants15081218,FTC_5ecda84f36233eb0f084,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:13119506&metadataPrefix=pmc,2026-07-28T22:05:39Z,2026-07-28T22:05:42Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:13119506&metadataPrefix=pmc
